anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shopid,userid
True,10335529,i*****t,100644,5531852344,"SSD ini lumayan mahal dibanding dengan merk lain dengan kapasitas yg sama. Memang spesifikasinya lebih tinggi, jadi wajar aja kalau lebih mahal. Highly recommended seller ⭐️⭐️⭐️⭐️⭐️",1,1,1627639207,0,2585019755,1627639207,81054248263347,Seagate Firecuda SSD 510 M.2 Pcie Nvme 2280 1TB - 3D Nand M2 1 TB,6,6,0,0,0,0,6,5.0,15607053,10336826
True,43520877,m*****1,100644,3301750189,"Barang sudah terpasang dan hasilnya memuaskan, semoga barangnya awet ya bisa bertahun tahun.. dan pengeriman jos, pesan kemarin sore besok siangnya sampw.. mantap..",1,1,1604311507,0,4341636290,1604311507,57569639506293,ORICO M200 mSATA SSD - 1TB,2,2,0,0,0,0,2,5.0,187618,43522263
False,99332225,asanidar,100644,3433682665,"Penjual kemas dan kirim dengan cepat.
NVMe sangat bagus, kecepatan dekat sekali dengan yang di tulis.",1,1,1605851562,0,7506486730,1661852666,58773233001735,SSD Transcend TS1TMTE220S NVMe PCIe Gen3 x4 M.2 1TB,2,2,0,0,0,0,2,5.0,43570421,99333703
False,218412879,ob3doliv3,100644,2992985668,"Pelayanan seller tidak memuaskan karena perubahan pengiriman tidak diinformasikan,jne yes dirubah ke reguler dan tidak ada koordinasi dgn saya. Nota pembelian tidak ada, respon chat lambat apalagi saat pengiriman bermasalah. Pihak Shopee tidak ada audit tipe pengiriman yg tidak bisa ke luar daerah.",4,5,1599916703,0,2098768658,1663570035,53333131030145,V-Gen SSD Hyper M.2 Pcie Gen3 Nvme 2280 1TB - VGen M2 1 TB,11,11,1,0,0,1,9,4.545454545454546,15607053,218416836
False,149957669,bangdapss,100644,9094331111,"Bagus, terimakasih bonusnya, sudah jelas divideo dan foto yah,",4,5,1658932920,0,18803012618,1671245342,112423551114890,"TEAMGROUP SSD 2.5"" VULCAN Z Series 1TB ( 1000 GB ) Sata3",15,15,0,0,0,1,14,4.933333333333334,76511815,149959493
False,126567996,didiktombrow,100644,10133917058,Oke barang sudah sampai dengan baik dan benar terimakasih banyak hehehehe dan bisa jadi langganan bos,21,27,1669186784,0,20008036565,1669186784,122651057192908,Midasforce SSD NVMe Lightning Max 512GB,53,53,1,0,1,2,49,4.849056603773585,14954873,126569820
True,3196972,l*****5,100644,9047705381,"Pengiriman dan pengemasan cepat, packing aman bgt terima kasih selelr",7,11,1658487157,0,20518147871,1658487157,111970361190973,SSD M2 SATA / M.2 SATA / M2SATA 256GB KAIZEN RESMI (GARANSI 5 TAHUN),40,40,0,0,1,1,38,4.925,22284958,3198310
True,22280874,t*****o,100644,10192481068,"Fitur Terbaik:berfungsi
Sepadan dengan Harga:sepadan

Packing aman , garansai aman . Fast respon",14,20,1669800730,1,21722286352,1669800730,123481206109425,SSD NVME M.2 128GB KAIZEN SSD NVMe M.2 PCIe Gen3 GARANSI RESMI,60,60,0,0,0,5,55,4.916666666666667,22284958,22282210
True,28745416,u*****u,100644,9660210069,"Sepadan dengan Harga:NVMe gen 4 paling murah price to performance
Fitur Terbaik:gen 4

keren sih seller nya gercep desu~ 
ssd nvme gen 4 termurah di kelasnya dari segi price to performance

GG geymink gaes, speed R/W nya sesuai klaim..

gila puas banget sih ini performa SSD buat dikombine sama Ryzen 5600X + RX6600 + B550M mobo",2,2,1664168123,2,14849162070,1671421100,117693434262840,PNY SSD NVME 500GB CS2140 PCIE Gen 4 x4 M.2 2280,2,2,0,0,0,0,2,5.0,114058903,28746799
False,278015547,arikensi2020,100644,10360275829,"Fitur Terbaik:Gratis masker
Sepadan dengan Harga:Sesuai dengan harga

Belum saya coba, semoga awet recomended seler penjual sat sat set mohon maaf baru beri penilaian barusan datang dari luar kota",13,10,1671515893,1,17752565871,1671515893,124873969136502,"PNY SSD CS900 500GB 2,5inch SATA 6Gb/s",26,26,0,0,0,2,24,4.923076923076923,457005405,278020849
True,17399548,y*****2,100644,9384072469,,0,0,1661503636,0,5962624891,1661587313,115134643275998,SSD VGeN 1TB SATA3 - Solid State Driver 960GB V-GeN SATA 3,4,4,0,0,0,0,4,5.0,114058903,17400884
False,45933149,rkstore0816,100644,9420921756,"Fitur Terbaik:good
Sepadan dengan Harga:memuaskan

pengirimannya cepet, dan respon penjual jg ramah dan cepat",6,9,1661857665,0,5818519601,1661857665,115362827270551,Patriot Viper VP4100 1TB - M.2 2280 PCIe Gen4 x4 NVMe 1.3 SSD,33,33,0,0,0,0,33,5.0,126167093,45934535
False,46820944,mas.ut,100644,10023341977,"Fitur Terbaik:top markotop
Sepadan dengan Harga:murah sip

sudah yang kesekian belanja di sini, barang bagus, harga bersaing, dan yang terpenting penjual ramah serta fast respon. makasih seler. kapan2 belanja di sini lagi. tengkiu yee",7,7,1668133948,0,20615198201,1668133948,121681573260698,E   SSD V-GeN Rescue SATA III 2.5” Solid State Drive Vgen 120GB / 240GB / 480GB,16,16,0,0,0,0,16,5.0,9370819,46822330
True,95746686,r*****a,100644,9473119963,Fitur Terbaik:Produk Original,0,1,1662378955,0,5696855440,1662378955,116051796225273,"Digital Alliance DA Drive SSD 128GB Sata 3 - SSD 3D Nand 128 GB 2.5""",5,5,0,0,0,0,5,5.0,15607053,95748164
False,145097347,badriyahkediri,100644,10050812491,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Sesuai denga n harga

Barang berkualitas tinggi",5,6,1668410880,0,11352235431,1668410880,121530356105817,"SSD Solid State Drive Midasforce 128GB SATA3 6GB/S 2,5""",34,34,0,0,1,6,27,4.764705882352941,171658473,145099171
False,145424658,akbar133122,100644,7208875765,Mantap,0,1,1642084268,0,2519661221,1642084268,94671326559603,SSD 1TB M.2 V-GeN Turbo 2280 M2 Vgen SATA Solid State Drive 1 TB,4,4,0,0,0,0,4,5.0,82223051,145426482
False,435901629,im4n_batam,100644,8711324053,"Fitur Terbaik:Kecepatan nya sepertinya menjanjikan
Sepadan dengan Harga:Cukup baik untuk generasi 4

Setelah searching, PNY sepertinya bukan produsen baru untuk komputer. Dengan kapasitas sebesar ini dan tawaran garansinya, harganya cukup baik. Pengiriman cepat. Thanks seller dan thanks shopee dengan tawaran shopee pay later.",5,8,1655534769,0,13726835712,1668846948,108971261673146,PNY SSD NVME 500GB CS2140 PCIE Gen 4x4 M.2 2280,16,16,0,0,0,0,16,5.0,198264737,435921206
True,328694163,n*****l,100644,8587404255,,0,0,1654505107,0,13276826898,1654505107,108132177612764,TAMMUZ SSD M.2 NVMe GKV700 512GB,1,1,0,0,0,0,1,5.0,38477534,328713738
False,138022265,ferryanggas,100644,9454077723,Belum di coba moga awet,1,1,1662185804,0,4458321100,1662209687,115565179281198,SSD KIOXIA Exceria SATA III 240Gb 555mb ORIGINAL (TOSHIBA REBRANDING),3,3,0,0,0,0,3,5.0,38094920,138024089
False,156011282,feigo59,100644,8247937087,,1,1,1651354261,0,10326362130,1651354261,104556292396856,"SSD Toshiba KIOXIA Exceria SATA III 240GB/480GB/ 960Gb / Kioxia Erceria SATA 3 2.5""",2,2,0,0,0,0,2,5.0,338368840,156013231
False,171147804,asrilahmadfirmansyah,100644,9384345227,"Barang sudah sampai,semoga berjalan lancar.terimakasih",4,5,1661505443,0,10109388736,1661505443,114956968255801,TEAM SSD 256GB M2 NVME - MP33 GARANSI 5 TAHUN,15,15,0,0,1,1,13,4.8,265698488,171150196
False,10390286,hambarprakoso,100644,9410235909,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan",1,4,1661759384,0,13146525966,1661759384,115381574226390,SSD WD Blue SN570 M.2 Pcie Gen3 Nvme 2280 500GB - WDC Blue M2 500 GB,9,9,0,0,0,0,9,5.0,15607053,10391583
True,147379023,l*****4,100644,10102133757,"Sepadan dengan Harga:yappp
Fitur Terbaik:autentikasi

Barang ori
Cepet banget datange 
Trimakasih seller",66,75,1668852970,0,5531136129,1670947381,122435921192025,SSD Plus 240GB SanDisk up to 530Mbps - Garansi Resmi 3 Tahun,172,172,1,0,2,9,160,4.901162790697675,222882497,147380847
False,238593422,faridathoillah,100644,6522871703,Akhirnya ditunggu2 datang juga dan cepat respon untuk penjualan semoga awet dan sudah dilengkapi windows 10 sesuai iklan nya,5,5,1636371251,0,4964181230,1666611621,89976373112742,Original Harddisk SSD Adata 120GB 240GB 480GB SATA internal Untuk Komputer dan laptop Xbox,32,32,0,0,0,3,29,4.90625,242952345,238598734
False,338578445,ius_an,100644,8147365522,"Barang sudah sampai dengan selamat
Pengiriman super cepat
Belanja disini rekom banget
Terima kasih 👍",5,7,1650567364,0,5814910152,1650567364,103928919319680,"SSD 512GB 2.5"" SATA 3 6GB/s VISIPRO 100% ORIGINAL",18,18,0,0,1,1,16,4.833333333333333,31995121,338598020
False,113834090,donny_cendana,100644,6582389654,Kecil tapi gaskeun!! Buat PS5 bener2 mantap kecepatannya!😄😄,3,4,1636866603,0,11736536397,1666337255,90266529411724,Seagate FireCuda 530 SSD M.2 2280 NVMe - 2TB ( Kompatible untuk PS5 ),5,5,0,0,0,0,5,5.0,16392358,113835903
False,167903742,kevinenricoo,100644,10219932795,,0,0,1670094453,1,6318205490,1670094453,123492601178310,"SSD KINGSTON 512GB A400 SATA III - KINGSTON SSD A400 512GB - SSD 256G KINGSTON, SSD 128G KINGSTON",1,1,0,0,0,0,1,5.0,224057783,167906030
False,111806450,raafi220399,100644,9699284297,,0,0,1664548416,0,14521691158,1664548416,118081157277733,Kingston SSD NVMe PCIe 4.0 M.2 KC3000 (SKC3000S/512G),1,1,0,0,0,1,0,4.0,313434668,111808040
False,18736255,rachmansyah.oke,100644,3456721747,,0,0,1606131505,0,3152111638,1606131505,59111993549574,SSD TRANSCEND M.2 NVMe MTE110S 512GB SSD NVMe M.2 PCIe Gen3x4,2,2,0,0,0,1,1,4.5,16979266,18737591
True,319713922,d*****3,100644,8858158467,,0,0,1656878744,0,13912765037,1656878744,108384952232552,Acer FA100 256GB PCIe Gen3 x4 NVMe 3D NAND SSD M.2 Internal SSD,1,1,0,0,0,0,1,5.0,24539943,319733521
False,329690516,iniifann,100644,6460780476,,0,0,1635770635,0,5678467611,1635770635,89426819202603,"SSD Colorful CN600 128GB NVMe M.2 PCIe - SSD Colorful 128GB NVMe CN600""ORIGINAL""",1,1,0,0,0,0,1,5.0,165888110,329710091
False,64805806,yusup2775,100644,5363488393,,0,0,1626142535,0,5176567134,1626142535,79086330547282,SSD M.2 NVME 128Gb Lightning Max,2,2,0,0,0,0,2,5.0,24081738,64807259
False,510776487,vrdardian,100644,6291778954,,0,0,1634281168,0,8642582461,1634281168,86851797325370,Silicon Power A80 SSD M.2 2280 PCIe Gen3x4 NVMe 1.3 - 512GB,1,1,0,0,0,0,1,5.0,422944081,510796066
True,339455130,o*****a,100644,7237501669,"Produk baikk dan benar, Terima kasihh",2,3,1642395147,0,5652498771,1642395147,95415879239582,Kokx M.2 Ssd Ke U.2 Adaptor 2in1 M.2 Nvme Dan Sata-Bus Ngff Ssd Ke Pci-E U.2 Sff-8639,6,7,0,0,0,1,6,4.857142857142857,296611371,339474705
False,31278893,azmifarhan,100644,8438161064,"Sip gan, barang udah nyampe, cuman belum bisa dipasang karena ini buat pesenan abang ipar, sengaja pilih Pioneer karena laptop pribadi juga dipakeun ssd Pioneer dan kualitas memuaskan 👌

Lanjutkan gan 👍",11,12,1653129113,0,200565285,1653129113,106646906688654,"Pioneer SSD 120GB 120 GB - SATA3 2.5""",41,41,0,0,1,0,40,4.951219512195122,19350071,31280277
False,306266371,arroowxsunny,100644,8709781480,Alhamdulillah terdetect cepet banget pula gen 4 mantulll jiwa gk sia-sia beli kecepatan mantulll jiwaaaa,1,1,1655525151,0,12841559820,1670208803,108646271694627,Adata XPG Gammix S50 Lite SSD 512GB 1TB M.2 NVMe PCIe Gen4 x4,4,4,0,0,0,1,3,4.75,57971847,306285956
False,154125027,kilambang,100644,6788629596,"Cuma 1 kata, mewahhhhhhhhhh, barubkmaren bayar hr ini langsung sampe, belom d coba sih, tp dus nya aja msh segel jadi ntar malem aja deh coba nya, thanks admin.....👍👍👍👍👍👍",1,1,1638514610,0,9996466715,1638514610,92118898144512,CORSAIR MP600 PRO XT 1TB M.2 NVMe PCIe Gen. 4 x4 SSD,3,3,0,0,0,0,3,5.0,20516113,154126927
False,128523452,adims93,100644,6787247837,"Cocok untuk upgrade PC lama client saya, meskipun DDR2. Harga jg masih sangat murah untuk kecepatannya.
Untuk seller seperti biasa fast respon n segera dikirim. Udh langganan yg di ecomm ijo",1,1,1638505623,0,12911580516,1638505623,92120204076713,PNY SSD CS900 120GB SATA III,10,10,0,0,0,0,10,5.0,19942575,128525276
True,291940219,h*****o,100644,7244998819,"Seller komunikatif, pengiriman cepat, barang sesuai pesanan & berfungsi dengan baik... Recommended",3,5,1642468789,0,4497187706,1642468789,95955001087530,Samsung 980 1TB SSD NVMe M.2 PCIe 3.0 - SSD M2 NVMe Samsung 980 1TB,18,18,0,0,0,1,17,4.944444444444445,33644099,291959473
True,188023776,d*****3,100644,9347537704,,1,0,1661164948,0,12146525271,1661164948,114521728269263,SSD WD Blue SN570 M.2 Pcie Gen3 Nvme 2280 250GB - WDC Blue M2 250 GB,4,4,0,0,0,0,4,5.0,15607053,188026512
True,85351330,i*****o,100644,7191564850,"Jujur, suka bgt dengan kecepatan ssdnya,yaa dipakai buat backup data ini sudah aman. Memang awalnya belum bisa terbaca di laptop tpi setelah liat tutorial yt, ssdnya bisa kebaca dgn baik",2,1,1641941226,0,9905382164,1664644203,95160784284142,"Adata SSD SU650 Ultimate 480GB Sata 3 - SU650 3D Nand 480 GB 2.5"" 500 512",20,20,0,0,0,2,18,4.9,39863317,85352807
False,36576706,ridhorizkillah,100644,7405609835,,0,0,1644061385,0,12664584195,1644061385,97745017517144,SSD LEXAR 256GB NS100 SATA 2.5 Inch SATA III,1,1,0,0,0,0,1,5.0,155154804,36578090
False,83783971,rifanzaxs,100644,5191726772,,0,0,1624664389,0,8642582599,1624664389,78126095516825,"Silicon Power Slim S55 SSD 2.5"" SATA III 3D TLC - 480GB",1,1,0,0,0,0,1,5.0,422944081,83785448
False,27451153,afantisesha,100644,7580158277,Belom dicoba kalo okey nanti dikomen lagi. Pengiriman cepat. 2 hari sampe,3,2,1645700435,0,6203982953,1661309709,99227525508139,SSD V-GeN SSD M.2 NVme 512GB - Hyper Series,9,9,0,0,0,0,9,5.0,43570421,27452512
True,216730744,r*****n,100644,5748695918,Berfungsi dengan baik. Harga murah.,0,1,1629524660,0,8743098679,1629524660,82279161473308,"SSD KINGSPEC 512GB SATA3 HDD INTERNAL 2.5"" | GARANSI 3 TAHUN | TERMURAH",5,5,0,0,0,0,5,5.0,25349681,216734612
False,94350826,dologamashop,100644,3380729729,Terimakasih gan hasilnya mantap gak rugi beli disini,6,5,1605324770,0,3449907395,1605324770,58803013561874,SSD Adata XPG SX8200 PRO 256GB M 2   NVMe,11,11,0,0,0,3,8,4.7272727272727275,135105440,94352304
True,53502429,j*****3,100644,4436404071,"Belum sempat di coba, kemarin order kirim kantor gak keburu dipakai krn  brgnya kesorean belum dianter, mudah'an nanti gak ada  masalah. Terpaksa order ulang kirim ke rmh btw sellernya mantap selalu fast respon.",1,2,1617362597,0,4801819869,1617362597,70964916244593,SSD 240GB Colorful SL500 2.5inch SATA,4,4,0,0,0,0,4,5.0,27207180,53503817
False,23657957,tomokcell,100644,7945920535,"Mantap oke
Bagus
Lancar
Dipake sama artis last child
Thx soalnya urgent kemaren siap
Bosku.",1,1,1648976477,0,8747081849,1648976477,102586734643686,SSD Silicon Power A60 512GB M.2 Nvme 2280 PCIe Gen3x4,2,2,0,0,0,0,2,5.0,28972936,23659293
True,103783673,d*****e,100644,10330594918,"Pengemasan pake bubble wrap.pengiriman  lumayan cepat. pelayanan grecep, dari tgl pembelian sampe sekarang laptop aman. Dapat bonus, terima kasih 🙏🏻",12,13,1671208006,1,4504189642,1671266200,121854492231392,SSD ADATA XPG SX6000 Lite 128GB - 256GB - 512GB - 1TB PCIe Gen3x4 M.2 NVMe 2280,27,27,0,0,1,1,25,4.888888888888889,28972936,103785153
False,45600547,adit.ramadhan1711,100644,2480184491,,0,0,1591098418,0,2387040565,1591098418,44200314861320,SSD GIGABYTE 120GB 240GB 480GB 1TB garansj RESMI,1,1,0,0,0,0,1,5.0,17209726,45601933
False,10393765,naeeture.pky,100644,1901789149,"Sip murah lengkap garansi 5 tahun kek ssd samsul
Speed mayan ngebut
Mantab",2,3,1577343716,0,2901068560,1662696956,2325177043,Orico 512GB Ssd M.2 Nvme 2280 Trodon Series - V500,3,3,0,0,0,0,3,5.0,187618,10395062
False,10393765,naeeture.pky,100644,1901789149,"Sip murah lengkap garansi 5 tahun kek ssd samsul
Speed mayan ngebut
Mantab",0,0,1577343716,0,4977477264,1662696956,2325177043,Orico 512GB Ssd M.2 Nvme 2280 Trodon Series - V500,0,0,0,0,0,0,0,0.0,92536986,10395062
False,145961330,rifyal_studio,100644,1818838056,"Produo bagus, seesuai dengan sesifikasi dan gambar, saya pakai but gantiin hardis internal saya",2,3,1575499827,0,1913399564,1575499827,2220023106,SSD 120GB Apacer Phanter AS340 Sata3 ORIGINAL GARANSI 3TAHUN,13,13,0,0,0,2,11,4.846153846153846,125813652,145963154
False,143611508,icebears211,100644,3881428167,Mengapa harus memberitahu pengguna lain kalau menyukai produk ini,4,4,1611027642,0,2889196904,1611027642,63857938454445,Saku NVMe PCIe M.2 Adapter Card Expansion SSD untuk Macbook Air 2013/2014/2015,7,7,0,0,0,0,7,5.0,182115941,143613332
False,11118190,hanyphe,100644,7923027126,mantul .. komputer bisa nyala sempurna tidak ada yang cacat,1,1,1648774552,0,13116176242,1648774552,101480683676110,"PNY CS900 240GB 2.5"" SATA III SSD",6,6,0,0,0,0,6,5.0,135105440,11119490
True,48481966,v*****o,100644,4498786638,Respon cepet pengiriman cepet barang oke ga masalah.  Makasih seller,2,1,1617973304,0,5881729711,1617973304,71648102137616,Team SSD GX1 480GB SATA III 480 GB - TEM-T253X1480G0C101,3,3,0,0,0,0,3,5.0,57971847,48483354
True,4886049,h*****p,100644,3245435897,"Recomended sellerrrrrrrrrrrrr, thank youuuuuuuuuuuuuu",1,3,1603454551,0,6252863945,1603454551,57066759125933,SAMSUNG SSD Solid State Disk 870 QVO 1TB 2.5 Inch SAMSUNG 870QVO 1TB,4,4,0,0,0,0,4,5.0,9050581,4887339
True,102733942,s*****n,100644,8259774737,"penjual fast respons.
packing rapi.
blm dipasang.
semoga berfungsi baik.
thanks seller 👍",9,9,1651513678,0,3364201387,1651513678,104849723294055,SSD 120GB MIDASFORCE SATA 3 SUPER LIGHTNING,16,16,0,0,0,1,15,4.9375,89899467,102735421
True,102733942,s*****n,100644,8259774737,"penjual fast respons.
packing rapi.
blm dipasang.
semoga berfungsi baik.
thanks seller 👍",0,0,1651513678,0,3618160188,1651513678,104849723294055,SSD 120GB MIDASFORCE SATA 3 SUPER LIGHTNING,0,0,0,0,0,0,0,0.0,19826704,102735421
False,30840288,tom250373,100644,2221562379,"Bagus barangnya, semoga awet",0,1,1586179999,0,6718516429,1586179999,39675643933299,"OSCOO SSD 240Gb 2.5"" SATAIII 6GB/S Solid State Drive",5,5,0,0,0,1,4,4.8,24081738,30841672
False,71175348,carli_darulani,100644,5852173622,"Alhamdulillaah mSATA nya sampai dengan selamat. Barangnya mantap, kemasannya mantap juga. Pas dipasang sempat ga kebaca. Padahal dicari2 settingan sata 3 nya blm diaktifkan....😁",5,10,1630495360,0,6741634301,1630495360,84068274247625,ORICO M200 mSATA SSD - 256GB,12,12,0,0,0,0,12,5.0,187618,71176809
True,75171859,a*****s,100644,9997125794,"Pesanan sudah diterima dengan baik, cuman ga ada bracketnya, selain itu lainnya mantul 👍👍👍",3,4,1667834473,0,8445147617,1667981321,121497146268823,PAKET SSD DAN BRAKET ADATA SU650 120GB Ultimate 2.5 Sata III 3D NAND FLASH,10,10,0,0,0,1,9,4.9,28972936,75173329
False,49894614,aribudiyanto99,100644,9912942022,,0,0,1666851504,0,2939520351,1666851504,120470407140340,SSD Lexar NS100 128GB SATA 2.5 Inch | SSD Lexar 128GB 2.5Inch SATA III,3,3,0,0,0,0,3,5.0,272073158,49896002
False,25184079,irawan_375,100644,5997206222,"Teimss min barang uadah mendarat dengan selamat, tp belum bisa di cek nomor IDnya utk pendaftaran garansi min..😁😁",1,1,1631699945,0,4648507047,1631699945,85291120340874,ORICO GV100-512GB Portable NVMe SSD High Speed - 512GB,2,2,0,0,0,0,2,5.0,187618,25185415
False,60576669.0,reza_aprianto,100644,9162287985,"Fitur Terbaik:mantap
Sepadan dengan Harga:bagus

Recomended seller....",1,1,1659587438,0,10790221749,1659587438,113112969163793,"VISIPRO SSD 256GB / SSD 128GB 2.5"" SATA 3 6GB/s 3D NAND ORIGINAL",2,2,0,0,0,0,2,5.0,287451464,60578105
False,3671684.0,aprast28,100644,9101802267,,0,0,1659002952,0,11587929187,1659002952,112684107113098,"ADATA SSD SU650 120GB SATA 2.5"" Garansi Resmi 3 Tahun",5,5,0,0,0,0,5,5.0,27051321,3673132
False,36614324.0,maszen71,100644,8061237300,"Barangnya bagus banget, semoga awet dan tidak gampang rusak, kualitas nya bagus, langsung suka, sesuai dengan harapan , mantap banget, recomended dah",176,200,1649856728,0,4962134665,1668984055,103089137575232,"(SERUNI) SSD V-GEN SATA 3 Solid State Drive 2.5""",674,674,0,2,1,37,634,4.937406855439642,3684562,36615708
True,30797171.0,v*****e,100644,8786653337,"Fitur Terbaik:kenceng
Sepadan dengan Harga:cocok

Ssd 512gb midasforce, sesuai, berfungsi dgn baik di laptop, jadi kenceng laptopnya.",3,7,1656233515,0,13508390067,1656233515,109870662149684,"Midasforce Super Lightning 512GB -  SSD SATA 2,5 inch 480GB / 500GB",19,19,0,0,0,0,19,5.0,23764458,30798556
False,351575615.0,nobitian,100644,9741580601,Barang sesuai dengan pesanan. Sementara sy coba semoga barangnya bertahan lama,19,25,1665031915,0,17869617378,1665031915,118480044281902,Midasforce SSD Superlightning 1TB,63,63,0,0,0,4,59,4.936507936507937,14954873,351595190
False,35205246.0,koesmawan87,100644,6394723678,"Mantap... Udah di tes,, Puas sekali... Packing cepat dan aman sentosa,, pakai bubblewrap walau tanpa d order... Seller fast respond dan ramah... Recommended Seller... 👍👍👍",32,38,1635154585,0,8684108918,1670868927,88678963211941,SSD 128 GB MIDASFORCE SATA III SUPER LIGHTNING,157,157,0,0,1,6,150,4.949044585987261,31995121,35206630
True,152606072.0,n*****t,100644,10162072009,"Fitur Terbaik:mantap
Sepadan dengan Harga:mantap

Sdh datang dgn selamat, packing mantap reapon cepat, pengiriman cepat,Bintang bicara",2,2,1669465130,1,21432896991,1669465130,123058713171248,SSD KINGSTON A400 120GB 240GB 480 GB SATA 3 2.5 INCH,3,3,0,0,0,0,3,5.0,8226838,152607933
False,250573744.0,superwarket,100644,6411050315,Terimakasih barang sudah sampai dengan selamat dan sentosa. Saat ini barang blom dicoba nanti klo ada kendala dan masalah tolong dibantu yak,3,3,1635310364,0,6755353748,1635310364,88813904236379,SSD SAMSUNG 970 EVO PLUS M.2 NVMe  500GB,6,6,0,0,0,1,5,4.833333333333333,30226025,250574199
False,145557370.0,kenzyramdani,100644,9238710255,Recommended banget ni ssd real pokoknya mantap pokonya ga ada kendala aman nyaman damai tentram,8,8,1660236578,0,14182849984,1669910860,113572917281430,"WD Green SSD 1TB Sata 3 - WDC Green 1 TB 2.5""",27,27,0,0,1,1,25,4.888888888888889,22146031,145559194
False,25468850.0,ikeenoeraeni,100644,7723159117,Langsung dipasang di komputer gk pake settingan lagi 👍👍👍👍👍,6,16,1646972865,0,8407440067,1671271864,99731859259155,SSD Sata III 240gb Laptop Notebook Komputer New,40,40,0,0,0,0,40,5.0,8530170,25470186
False,48301502.0,siddiqachmad,100644,7224901413,,6,7,1642243789,0,10854061423,1661342580,95686199398850,SSD Samsung 970 EVO Plus 1TB NVMe M.2 PCIe 3.0,16,16,0,0,0,0,16,5.0,33644099,48302890
False,163131642.0,ikromtaqiyyurrahman,100644,9838198551,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai

Pengiriman nya cepet 1 sehari doang, ssd kebaca lancar berfungsi",5,6,1666017101,0,18022296504,1671877547,118920050265212,SSD MSATA KAIZEN 512 GB GARANSI RESMI 5 TAHUN SSD MSATA 512GB,11,11,0,0,0,1,10,4.909090909090909,22284958,163133778
False,71697682.0,ratufayyadoh,100644,9762841361,"Fitur Terbaik:belum tahu karena belum di coba
Sepadan dengan Harga:mudah mudahan ok

Alhamdulillah barang sudah sampe mudah mudahan barang ok karena belum di coba, kurirnya baik terima kasih banyak",3,4,1665271750,0,11125380062,1665271750,118773619290139,"Team Group GX2 SSD 512GB 2.5"" SATA III 6Gb/s",9,9,0,0,0,0,9,5.0,27207180,71699143
False,307073060.0,oetomoss,100644,5860563939,"Barang dah nyampe, cuma blom di tes.. semoga aman"" aj deh barang nya",0,2,1630575776,0,9317852167,1630575776,84117756435639,SSD 256GB MIDASFORCE SATA III M.2 SUPER LIGHTNING,6,6,0,0,0,0,6,5.0,29280008,307092645
True,230835582.0,z*****8,100644,10241438947,"Fitur Terbaik:mantap
Sepadan dengan Harga:ok

terima kasih dan barang saya beli om...",1,1,1670335140,1,12230920090,1670335140,124000191224136,SSD MIDAS FORCE 240GB SATA 3 SUPER LIHGTNING,9,9,0,0,0,1,8,4.888888888888889,169001879,230840249
True,106303763.0,n*****n,100644,9939029262,,0,0,1667144960,0,20126515747,1667144960,120721977103109,PARADOX GAMING BALLISTA SSD M2 2242 512GB PCIe With NVMe,2,2,0,0,0,1,1,4.5,27041195,106305242
False,99568595.0,parmansetia,100644,9468983282,Packing sangat aman meskipun tanpa Kayu,1,1,1662349559,0,7554159882,1662349559,114951291230129,Team MP33 512GB SSD M.2 NVMe PCIe Gen 3 x4 | SSD M2 NVMe 512 GB | Resmi,5,5,0,0,0,0,5,5.0,92536986,99570073
False,160073513.0,iis_robanie,100644,9972691922,pesanan sudah sampai...produk joss mantap...seusai ekfektasi..terimakasih,7,11,1667547615,0,9917870818,1667547615,120472685244371,M2 256GB SSD SATA MIDAS FORCE M.2 2240 2260 2280 SSD SATA - Garansi RESMI 3thn,18,18,0,0,0,2,16,4.888888888888889,101973207,160075571
True,147101431.0,t*****r,100644,10274240285,"Sepadan dengan Harga:cukup sepadan
Fitur Terbaik:storage

SSD M2 NVME / M.2 NVME/ M2NVME 1TB RX7 RESMI (GARANSI 3 TAHUN) sudah diterima.
Sudah dicoba di linux berjalan lancar",19,17,1670702270,1,7570244031,1670702270,124114349284981,SSD M2 NVME / M.2 NVME/ M2NVME 1TB RX7 RESMI (GARANSI 3 TAHUN),43,43,0,0,1,1,41,4.930232558139535,95892050,147103255
False,22727567.0,antumnaunx,100644,8975192900,"Fitur Terbaik:speed lumayan lah yah
Sepadan dengan Harga:cukup murah dibanding merk lain

Harga murah, speed jg lumayan...tinggal ketahanannya aja nih yg blm ditest",1,2,1657848279,0,15071690063,1657848279,110902784132797,SSD M2 SATA M.2 SATA III 2280 512 GB IMPERION GARANSI RESMI SSD 512GB,5,5,0,0,0,0,5,5.0,22284958,22728903
False,283178389.0,randypptr,100644,7743768164,"paking rapi, respon cepat. pengiriman cepat. barang sesuai. rekomended.",1,2,1647169978,0,14955992031,1647169978,100664109333803,"ADATA SSD SU650 240GB SATA 2.5"" Garansi Resmi 3 Tahun",6,6,0,0,0,0,6,5.0,27051321,283185492
